,battery,weight,monitor_size,ram_capacity,SSD_capacity,cpu_core_num,cpu_thread_num,avg_bench,gamming,desktop,workstation,gpu_score,unknown_gpu,website_thinkpro,laptop_brand_Asus,laptop_brand_Dell,laptop_brand_Lenovo,laptop_brand_Other,laptop_brand_Razer,price
204,0.04081632653061225,0.558303886925795,0.6792452830188678,0.06666666666666667,0.09996095275283093,0.42857142857142855,0.4545454545454545,0.6721991701244814,0.6666666666666666,0.7127659574468085,0.5701754385964912,0.3734418055373311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23390000.0
205,0.7551020408163265,0.558303886925795,0.6792452830188678,0.06666666666666667,0.09996095275283093,0.14285714285714285,0.2727272727272727,0.5290456431535269,0.53125,0.5851063829787234,0.4122807017543859,0.5709224511219001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27690000.0
206,0.7959183673469387,0.6201413427561838,0.5660377358490565,0.2,0.19992190550566186,0.42857142857142855,0.6363636363636364,0.6348547717842323,0.6354166666666666,0.648936170212766,0.5350877192982456,0.4895682981236059,0.0,1.0,0.0,0.0,0.0,0.0,1.0,74990000.0
207,0.3540816326530612,0.4257950530035335,0.6792452830188678,0.0,0.049980476376415464,0.0,0.09090909090909091,0.3319502074688796,0.33333333333333326,0.43617021276595747,0.22807017543859648,0.7244456108122295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9990000.0
208,0.3571428571428571,0.24911660777385158,0.6792452830188678,0.0,0.049980476376415464,0.0,0.0,0.03423236514522818,0.03125,0.07446808510638295,0.02631578947368421,0.7244456108122295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7990000.0
209,0.4999999999999999,0.24911660777385158,0.18867924528301883,0.2,0.049980476376415464,0.14285714285714285,0.2727272727272727,0.4730290456431535,0.46875,0.5425531914893618,0.3508771929824561,0.9015877181472249,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37990000.0
210,0.4999999999999999,0.25795053003533575,0.2452830188679247,0.06666666666666667,0.09996095275283093,0.14285714285714285,0.2727272727272727,0.44190871369294604,0.4375,0.5,0.3333333333333333,0.9015877181472249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22390000.0
211,0.8571428571428571,0.558303886925795,0.6792452830188678,0.4666666666666667,0.19992190550566186,0.42857142857142855,0.6363636363636364,0.729253112033195,0.7291666666666666,0.7446808510638298,0.6491228070175438,0.8136727463587456,1.0,0.0,0.0,1.0,0.0,0.0,0.0,58990000.0
212,0.5816326530612245,0.6908127208480564,0.6792452830188678,0.2,0.09996095275283093,0.42857142857142855,0.6363636363636364,0.729253112033195,0.7291666666666666,0.7446808510638298,0.6491228070175438,0.5709224511219001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39990000.0
213,0.8571428571428571,0.4832155477031802,0.6792452830188678,0.4666666666666667,0.09996095275283093,0.2857142857142857,0.4545454545454545,0.642116182572614,0.6354166666666666,0.6702127659574468,0.5087719298245613,0.4160871276735337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31990000.0
214,0.5510204081632653,0.5141342756183744,0.6792452830188678,0.06666666666666667,0.049980476376415464,0.14285714285714285,0.2727272727272727,0.5414937759336099,0.5416666666666666,0.574468085106383,0.39473684210526316,0.4895682981236059,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21490000.0
215,0.8979591836734693,0.47438162544169615,0.7547169811320753,0.4666666666666667,0.09996095275283093,0.42857142857142855,0.6363636363636364,0.7427385892116183,0.7395833333333333,0.7659574468085106,0.6666666666666666,0.7244456108122295,0.0,1.0,0.0,0.0,1.0,0.0,0.0,44990000.0
216,0.6020408163265305,0.16077738515901063,0.37735849056603765,0.2,0.19992190550566186,0.42857142857142855,0.6363636363636364,0.5497925311203319,0.5520833333333333,0.5638297872340425,0.49122807017543857,0.7834929799238947,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35990000.0
217,0.6020408163265305,0.28886925795053,0.37735849056603765,0.2,0.19992190550566186,0.42857142857142855,0.6363636363636364,0.5809128630705394,0.5833333333333333,0.5851063829787234,0.5350877192982456,0.13069151030048554,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32990000.0
218,0.7959183673469387,0.4257950530035335,0.5660377358490565,0.2,0.09996095275283093,0.2857142857142857,0.4545454545454545,0.6141078838174273,0.6145833333333333,0.6382978723404256,0.48245614035087714,0.2651882954992783,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26990000.0
